,Time,temperature,humidity,tvoc,co2
4680,2020-05-30T07:02:27Z,25.525,60.1133333333333,27.5,583.666666666667
4681,2020-05-30T06:32:27Z,25.5066666666667,60.1333333333333,27.6666666666667,583
4682,2020-05-30T06:02:27Z,25.4883333333333,60.115,28,584
4683,2020-05-30T05:32:27Z,25.4966666666667,60.1366666666667,28,586
4684,2020-05-30T05:02:27Z,25.495,60.1216666666667,25.8333333333333,573.666666666667
4685,2020-05-30T04:32:27Z,25.5,60.1483333333333,26.3333333333333,575.666666666667
4686,2020-05-30T04:02:27Z,25.5316666666667,60.19,27.6666666666667,582.333333333333
4687,2020-05-30T03:32:27Z,25.5433333333333,60.2116666666667,27,579
4688,2020-05-30T03:02:27Z,25.5816666666667,60.2166666666667,27.3333333333333,581.166666666667
4689,2020-05-30T02:32:27Z,25.6,60.2316666666667,27.1666666666667,581
4690,2020-05-30T02:02:27Z,25.6183333333333,60.1416666666667,28.1666666666667,588
4691,2020-05-30T01:32:27Z,25.6616666666667,59.9816666666667,28.3333333333333,589.333333333333
4692,2020-05-30T01:02:27Z,25.66,59.8183333333333,29.8333333333333,597.5
4693,2020-05-30T00:32:27Z,25.6916666666667,59.8183333333334,31,605
4694,2020-05-30T00:02:27Z,25.72,59.915,29.1666666666667,593.166666666667
4695,2020-05-29T23:32:27Z,25.7566666666667,60.04,26.8333333333333,578.666666666667
4696,2020-05-29T23:02:27Z,25.7933333333333,60.06,26,572
4697,2020-05-29T22:32:27Z,25.7983333333333,60.0466666666667,25.6666666666667,571
4698,2020-05-29T22:02:27Z,25.8333333333333,60.045,25.1666666666667,569.5
4699,2020-05-29T21:32:27Z,25.8616666666667,60.0183333333333,25.1666666666667,569.5
4700,2020-05-29T21:02:27Z,25.8983333333333,60.055,25.1666666666667,569.5
4701,2020-05-29T20:32:27Z,25.9416666666667,60.0733333333333,25,569
4702,2020-05-29T20:02:27Z,25.9683333333333,60.0666666666667,25,565.666666666667
4703,2020-05-29T19:32:27Z,26.01,60.08,25,566.333333333333
4704,2020-05-29T19:02:27Z,26.0333333333333,59.9866666666667,25,565
4705,2020-05-29T18:32:27Z,26.0733333333333,59.8933333333333,24,558.833333333333
4706,2020-05-29T18:02:27Z,26.1133333333333,59.7916666666667,22.8333333333333,551
4707,2020-05-29T17:32:27Z,26.145,59.6133333333333,21,543
